priority,category,asset_id,incoming_path,expected_size,transparent,prompt,negative_prompt
batch_a_style_lock,support,greenfield_p0_style_mother,01_mother_images/style/greenfield_p0_style_mother.png,1200x760,False,"Warm low-saturation storybook 2D game art, fixed 3/4 top-down rural village view, clear readable silhouettes, soft hand-painted texture, clean outlines, modular assets, cozy countryside life simulation, no combat, no horror, no modern sci-fi HUD. Create greenfield_p0_style_mother; exact canvas 1200x760 px; fully opaque complete review image.","Do not copy any existing game, anime, movie, or named artist style. No photorealism, no combat, no weapons, no monsters, no aggressive expressions, no text baked into gameplay art, no harsh neon, no heavy black shadows, no random crop, no wrong perspective, no visible watermark."
batch_d_system_assets,tile,tile_wood_floor_summer_64,02_runtime_exports/tiles/summer/tile_wood_floor_summer_64.png,64x64,True,"Warm low-saturation storybook 2D game art, fixed 3/4 top-down rural village view, clear readable silhouettes, soft hand-painted texture, clean outlines, modular assets, cozy countryside life simulation, no combat, no horror, no modern sci-fi HUD. Create a seamless or edge-safe ground tile for tile_wood_floor_summer_64; exact canvas 64x64 px; transparent background with clean alpha; readable material pattern without noisy detail.","Do not copy any existing game, anime, movie, or named artist style. No photorealism, no combat, no weapons, no monsters, no aggressive expressions, no text baked into gameplay art, no harsh neon, no heavy black shadows, no random crop, no wrong perspective, no visible watermark."
batch_d_system_assets,tile,tile_shadow_soft_summer_64,02_runtime_exports/tiles/summer/tile_shadow_soft_summer_64.png,64x64,True,"Warm low-saturation storybook 2D game art, fixed 3/4 top-down rural village view, clear readable silhouettes, soft hand-painted texture, clean outlines, modular assets, cozy countryside life simulation, no combat, no horror, no modern sci-fi HUD. Create a seamless or edge-safe ground tile for tile_shadow_soft_summer_64; exact canvas 64x64 px; transparent background with clean alpha; readable material pattern without noisy detail.","Do not copy any existing game, anime, movie, or named artist style. No photorealism, no combat, no weapons, no monsters, no aggressive expressions, no text baked into gameplay art, no harsh neon, no heavy black shadows, no random crop, no wrong perspective, no visible watermark."
batch_d_system_assets,tile,tile_grass_a_autumn_64,02_runtime_exports/tiles/autumn/tile_grass_a_autumn_64.png,64x64,True,"Warm low-saturation storybook 2D game art, fixed 3/4 top-down rural village view, clear readable silhouettes, soft hand-painted texture, clean outlines, modular assets, cozy countryside life simulation, no combat, no horror, no modern sci-fi HUD. Create a seamless or edge-safe ground tile for tile_grass_a_autumn_64; exact canvas 64x64 px; transparent background with clean alpha; readable material pattern without noisy detail.","Do not copy any existing game, anime, movie, or named artist style. No photorealism, no combat, no weapons, no monsters, no aggressive expressions, no text baked into gameplay art, no harsh neon, no heavy black shadows, no random crop, no wrong perspective, no visible watermark."
batch_d_system_assets,tile,tile_grass_b_autumn_64,02_runtime_exports/tiles/autumn/tile_grass_b_autumn_64.png,64x64,True,"Warm low-saturation storybook 2D game art, fixed 3/4 top-down rural village view, clear readable silhouettes, soft hand-painted texture, clean outlines, modular assets, cozy countryside life simulation, no combat, no horror, no modern sci-fi HUD. Create a seamless or edge-safe ground tile for tile_grass_b_autumn_64; exact canvas 64x64 px; transparent background with clean alpha; readable material pattern without noisy detail.","Do not copy any existing game, anime, movie, or named artist style. No photorealism, no combat, no weapons, no monsters, no aggressive expressions, no text baked into gameplay art, no harsh neon, no heavy black shadows, no random crop, no wrong perspective, no visible watermark."
batch_d_system_assets,tile,tile_dirt_autumn_64,02_runtime_exports/tiles/autumn/tile_dirt_autumn_64.png,64x64,True,"Warm low-saturation storybook 2D game art, fixed 3/4 top-down rural village view, clear readable silhouettes, soft hand-painted texture, clean outlines, modular assets, cozy countryside life simulation, no combat, no horror, no modern sci-fi HUD. Create a seamless or edge-safe ground tile for tile_dirt_autumn_64; exact canvas 64x64 px; transparent background with clean alpha; readable material pattern without noisy detail.","Do not copy any existing game, anime, movie, or named artist style. No photorealism, no combat, no weapons, no monsters, no aggressive expressions, no text baked into gameplay art, no harsh neon, no heavy black shadows, no random crop, no wrong perspective, no visible watermark."
batch_d_system_assets,tile,tile_stone_path_autumn_64,02_runtime_exports/tiles/autumn/tile_stone_path_autumn_64.png,64x64,True,"Warm low-saturation storybook 2D game art, fixed 3/4 top-down rural village view, clear readable silhouettes, soft hand-painted texture, clean outlines, modular assets, cozy countryside life simulation, no combat, no horror, no modern sci-fi HUD. Create a seamless or edge-safe ground tile for tile_stone_path_autumn_64; exact canvas 64x64 px; transparent background with clean alpha; readable material pattern without noisy detail.","Do not copy any existing game, anime, movie, or named artist style. No photorealism, no combat, no weapons, no monsters, no aggressive expressions, no text baked into gameplay art, no harsh neon, no heavy black shadows, no random crop, no wrong perspective, no visible watermark."
batch_d_system_assets,tile,tile_field_tilled_dry_autumn_64,02_runtime_exports/tiles/autumn/tile_field_tilled_dry_autumn_64.png,64x64,True,"Warm low-saturation storybook 2D game art, fixed 3/4 top-down rural village view, clear readable silhouettes, soft hand-painted texture, clean outlines, modular assets, cozy countryside life simulation, no combat, no horror, no modern sci-fi HUD. Create a seamless or edge-safe ground tile for tile_field_tilled_dry_autumn_64; exact canvas 64x64 px; transparent background with clean alpha; readable material pattern without noisy detail.","Do not copy any existing game, anime, movie, or named artist style. No photorealism, no combat, no weapons, no monsters, no aggressive expressions, no text baked into gameplay art, no harsh neon, no heavy black shadows, no random crop, no wrong perspective, no visible watermark."
batch_d_system_assets,tile,tile_field_tilled_wet_autumn_64,02_runtime_exports/tiles/autumn/tile_field_tilled_wet_autumn_64.png,64x64,True,"Warm low-saturation storybook 2D game art, fixed 3/4 top-down rural village view, clear readable silhouettes, soft hand-painted texture, clean outlines, modular assets, cozy countryside life simulation, no combat, no horror, no modern sci-fi HUD. Create a seamless or edge-safe ground tile for tile_field_tilled_wet_autumn_64; exact canvas 64x64 px; transparent background with clean alpha; readable material pattern without noisy detail.","Do not copy any existing game, anime, movie, or named artist style. No photorealism, no combat, no weapons, no monsters, no aggressive expressions, no text baked into gameplay art, no harsh neon, no heavy black shadows, no random crop, no wrong perspective, no visible watermark."
batch_d_system_assets,tile,tile_water_edge_autumn_64,02_runtime_exports/tiles/autumn/tile_water_edge_autumn_64.png,64x64,True,"Warm low-saturation storybook 2D game art, fixed 3/4 top-down rural village view, clear readable silhouettes, soft hand-painted texture, clean outlines, modular assets, cozy countryside life simulation, no combat, no horror, no modern sci-fi HUD. Create a seamless or edge-safe ground tile for tile_water_edge_autumn_64; exact canvas 64x64 px; transparent background with clean alpha; readable material pattern without noisy detail.","Do not copy any existing game, anime, movie, or named artist style. No photorealism, no combat, no weapons, no monsters, no aggressive expressions, no text baked into gameplay art, no harsh neon, no heavy black shadows, no random crop, no wrong perspective, no visible watermark."
batch_d_system_assets,tile,tile_wood_floor_autumn_64,02_runtime_exports/tiles/autumn/tile_wood_floor_autumn_64.png,64x64,True,"Warm low-saturation storybook 2D game art, fixed 3/4 top-down rural village view, clear readable silhouettes, soft hand-painted texture, clean outlines, modular assets, cozy countryside life simulation, no combat, no horror, no modern sci-fi HUD. Create a seamless or edge-safe ground tile for tile_wood_floor_autumn_64; exact canvas 64x64 px; transparent background with clean alpha; readable material pattern without noisy detail.","Do not copy any existing game, anime, movie, or named artist style. No photorealism, no combat, no weapons, no monsters, no aggressive expressions, no text baked into gameplay art, no harsh neon, no heavy black shadows, no random crop, no wrong perspective, no visible watermark."
batch_d_system_assets,tile,tile_shadow_soft_autumn_64,02_runtime_exports/tiles/autumn/tile_shadow_soft_autumn_64.png,64x64,True,"Warm low-saturation storybook 2D game art, fixed 3/4 top-down rural village view, clear readable silhouettes, soft hand-painted texture, clean outlines, modular assets, cozy countryside life simulation, no combat, no horror, no modern sci-fi HUD. Create a seamless or edge-safe ground tile for tile_shadow_soft_autumn_64; exact canvas 64x64 px; transparent background with clean alpha; readable material pattern without noisy detail.","Do not copy any existing game, anime, movie, or named artist style. No photorealism, no combat, no weapons, no monsters, no aggressive expressions, no text baked into gameplay art, no harsh neon, no heavy black shadows, no random crop, no wrong perspective, no visible watermark."
batch_d_system_assets,tile,tile_grass_a_winter_64,02_runtime_exports/tiles/winter/tile_grass_a_winter_64.png,64x64,True,"Warm low-saturation storybook 2D game art, fixed 3/4 top-down rural village view, clear readable silhouettes, soft hand-painted texture, clean outlines, modular assets, cozy countryside life simulation, no combat, no horror, no modern sci-fi HUD. Create a seamless or edge-safe ground tile for tile_grass_a_winter_64; exact canvas 64x64 px; transparent background with clean alpha; readable material pattern without noisy detail.","Do not copy any existing game, anime, movie, or named artist style. No photorealism, no combat, no weapons, no monsters, no aggressive expressions, no text baked into gameplay art, no harsh neon, no heavy black shadows, no random crop, no wrong perspective, no visible watermark."
